Date,Start_Time,Away_Team,Away_Points,Home_Team,Home_Points,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Season,Month,Is_Future,Is_Scheduled,Is_Played,Home_Points_Scored,Home_Points_Allowed,Away_Points_Scored,Away_Points_Allowed,Home_Points_Scored_Roll5,Home_Points_Allowed_Roll5,Away_Points_Scored_Roll5,Away_Points_Allowed_Roll5,Home_Point_Diff_Roll5,Away_Point_Diff_Roll5,Home_Win,Point_Diff,Home_Rest_Days,Away_Rest_Days,Home_Streak,Away_Streak
2022-10-19 05:00:00,7:00p,Orlando Magic,109.0,Detroit Pistons,113.0,Box Score,,20190.0,2:16,Little Caesars Arena,,2023,,False,True,True,113.0,109.0,109.0,113.0,103.66666666666667,102.0,104.2,108.8,1.6666666666666714,-4.599999999999994,1,4,363.0,2.0,1,-5
2022-10-19 05:00:00,7:00p,Washington Wizards,114.0,Indiana Pacers,107.0,Box Score,,15027.0,2:22,Gainbridge Fieldhouse,,2023,,False,True,True,107.0,114.0,114.0,107.0,103.0,105.25,104.5,100.25,-2.25,4.25,0,-7,2.0,358.0,-5,4
2022-10-19 05:00:00,7:30p,Houston Rockets,107.0,Atlanta Hawks,117.0,Box Score,,17878.0,2:05,State Farm Arena,,2023,,False,True,True,117.0,107.0,107.0,117.0,117.33333333333333,99.33333333333333,101.0,113.0,18.0,-12.0,1,10,2.0,2.0,1,-5
2022-10-19 05:00:00,7:30p,Chicago Bulls,116.0,Miami Heat,108.0,Box Score,,19600.0,2:20,Kaseya Center,,2023,,False,True,True,108.0,116.0,116.0,108.0,116.5,100.0,107.0,101.33333333333333,16.5,5.666666666666671,0,-8,360.0,3.0,-1,2
2022-10-19 05:00:00,7:30p,New Orleans Pelicans,130.0,Brooklyn Nets,108.0,Box Score,,18003.0,2:14,Barclays Center,,2023,,False,True,True,108.0,130.0,130.0,108.0,105.4,103.0,109.5,107.5,2.4000000000000057,2.0,0,-22,354.0,7.0,-1,1
2022-10-19 05:00:00,8:00p,Charlotte Hornets,129.0,San Antonio Spurs,102.0,Box Score,,16236.0,2:07,AT&T Center,,2023,,False,True,True,102.0,129.0,129.0,102.0,114.25,118.0,116.4,106.8,-3.75,9.600000000000009,0,-27,1.0,5.0,-1,2
2022-10-19 05:00:00,10:00p,Portland Trail Blazers,115.0,Sacramento Kings,108.0,Box Score,,17611.0,2:24,Golden 1 Center,,2023,,False,True,True,108.0,115.0,115.0,108.0,105.33333333333333,114.66666666666667,104.66666666666667,116.33333333333333,-9.333333333333343,-11.666666666666657,0,-7,,359.0,-2,1
2022-10-19 05:00:00,9:00p,Denver Nuggets,102.0,Utah Jazz,123.0,Box Score,,18206.0,2:15,Vivint Arena,,2023,,False,True,True,123.0,102.0,102.0,123.0,117.33333333333333,99.33333333333333,103.75,108.5,18.0,-4.75,1,21,4.0,,2,-1
2022-10-19 05:00:00,10:00p,Dallas Mavericks,105.0,Phoenix Suns,107.0,Box Score,,17071.0,2:26,Footprint Center,,2023,,False,True,True,107.0,105.0,105.0,107.0,103.25,104.25,92.5,105.25,-1.0,-12.75,1,2,13.0,9.0,2,-1
2022-10-19 05:00:00,8:00p,Oklahoma City Thunder,108.0,Minnesota Timberwolves,115.0,Box Score,,17136.0,2:21,Target Center,,2023,,False,True,True,115.0,108.0,108.0,115.0,104.8,100.6,91.75,112.25,4.200000000000003,-20.5,1,7,8.0,4.0,1,-2
2022-10-19 05:00:00,7:30p,Cleveland Cavaliers,105.0,Toronto Raptors,108.0,Box Score,,19800.0,2:19,Scotiabank Arena,,2023,,False,True,True,108.0,105.0,105.0,108.0,107.8,105.6,97.8,97.6,2.200000000000003,0.20000000000000284,1,3,10.0,2.0,4,-3
2022-10-20 05:00:00,7:30p,Milwaukee Bucks,90.0,Philadelphia 76ers,88.0,Box Score,,20060.0,2:19,Wells Fargo Center,,2023,,False,True,True,88.0,90.0,90.0,88.0,107.25,100.0,106.25,111.25,7.25,-5.0,0,-2,3.0,4.0,-2,1
2022-10-20 05:00:00,10:00p,Los Angeles Clippers,103.0,Los Angeles Lakers,97.0,Box Score,,18997.0,2:30,Crypto.com Arena,,2023,,False,True,True,97.0,103.0,103.0,97.0,106.2,104.4,102.66666666666667,107.66666666666667,1.7999999999999972,-5.0,0,-6,6.0,5.0,-2,1
2022-10-21 05:00:00,7:00p,San Antonio Spurs,137.0,Indiana Pacers,134.0,Box Score,,12073.0,2:30,Gainbridge Fieldhouse,,2023,,False,True,True,134.0,137.0,137.0,134.0,109.2,111.6,108.5,108.25,-2.3999999999999915,0.25,0,-3,3.0,8.0,-6,1
2022-10-21 05:00:00,7:00p,Chicago Bulls,100.0,Washington Wizards,102.0,Box Score,,20476.0,2:15,Capital One Arena,,2023,,False,True,True,102.0,100.0,100.0,102.0,118.5,114.25,105.25,101.5,4.25,3.75,1,2,13.0,7.0,5,-1
2022-10-21 05:00:00,7:30p,Orlando Magic,98.0,Atlanta Hawks,108.0,Box Score,,17822.0,2:12,State Farm Arena,,2023,,False,True,True,108.0,98.0,98.0,108.0,115.0,99.0,101.8,109.6,16.0,-7.799999999999997,1,10,3.0,3.0,2,-6
2022-10-21 05:00:00,7:00p,New Orleans Pelicans,124.0,Charlotte Hornets,112.0,Box Score,,19287.0,2:15,Spectrum Center,,2023,,False,True,True,112.0,124.0,124.0,112.0,122.25,124.75,112.4,108.4,-2.5,4.0,0,-12,13.0,11.0,-1,2
2022-10-21 05:00:00,7:30p,Detroit Pistons,106.0,New York Knicks,130.0,Box Score,,19812.0,2:12,Madison Square Garden (IV),,2023,,False,True,True,130.0,106.0,106.0,130.0,121.0,112.25,97.0,115.2,8.75,-18.200000000000003,1,24,7.0,6.0,1,-1
2022-10-21 05:00:00,7:30p,Toronto Raptors,105.0,Brooklyn Nets,109.0,Box Score,,17732.0,2:15,Barclays Center,,2023,,False,True,True,109.0,105.0,105.0,109.0,106.4,106.0,105.66666666666667,95.33333333333333,0.4000000000000057,10.333333333333343,1,4,5.0,1.0,1,-1
2022-10-21 05:00:00,7:30p,Boston Celtics,111.0,Miami Heat,104.0,Box Score,,19600.0,2:10,Kaseya Center,,2023,,False,True,True,104.0,111.0,111.0,104.0,114.0,102.2,120.8,116.6,11.799999999999997,4.200000000000003,0,-7,6.0,2.0,-2,2
2022-10-21 05:00:00,10:00p,Phoenix Suns,111.0,Portland Trail Blazers,113.0,Box Score,OT,19393.0,2:35,Moda Center,,2023,,False,True,True,113.0,111.0,111.0,113.0,119.0,105.6,110.33333333333333,117.33333333333333,13.400000000000006,-7.0,1,2,2.0,3.0,2,-1
2022-10-21 05:00:00,8:00p,Memphis Grizzlies,129.0,Houston Rockets,122.0,Box Score,,18055.0,2:19,Toyota Center,,2023,,False,True,True,122.0,129.0,129.0,122.0,108.5,112.25,113.4,114.8,-3.75,-1.3999999999999915,0,-7,2.0,2.0,-6,2
2022-10-21 05:00:00,8:00p,Utah Jazz,132.0,Minnesota Timberwolves,126.0,Box Score,OT,17136.0,2:37,Target Center,,2023,,False,True,True,126.0,132.0,132.0,126.0,105.2,105.8,114.0,104.0,-0.5999999999999943,10.0,0,-6,4.0,4.0,-1,3
2022-10-21 05:00:00,10:00p,Denver Nuggets,128.0,Golden State Warriors,123.0,Box Score,,18064.0,2:31,Chase Center,,2023,,False,True,True,123.0,128.0,128.0,123.0,113.0,107.2,108.6,111.4,5.799999999999997,-2.8000000000000114,0,-5,3.0,3.0,-1,1
2022-10-22 05:00:00,7:00p,Boston Celtics,126.0,Orlando Magic,120.0,Box Score,,19299.0,2:24,Amway Center,,2023,,False,True,True,120.0,126.0,126.0,120.0,109.0,122.33333333333333,119.2,113.0,-13.333333333333329,6.200000000000003,0,-6,4.0,1.0,-7,3
2022-10-22 05:00:00,8:00p,Cleveland Cavaliers,128.0,Chicago Bulls,96.0,Box Score,,21089.0,2:11,United Center,,2023,,False,True,True,96.0,128.0,128.0,96.0,106.2,105.0,103.6,99.4,1.2000000000000028,4.199999999999989,0,-32,,4.0,-2,1
2022-10-22 05:00:00,10:00p,Los Angeles Clippers,111.0,Sacramento Kings,109.0,Box Score,,16296.0,2:27,Golden 1 Center,,2023,,False,True,True,109.0,111.0,111.0,109.0,106.25,113.75,104.75,108.0,-7.5,-3.25,0,-2,2.0,,-3,2
2022-10-22 05:00:00,9:00p,Oklahoma City Thunder,117.0,Denver Nuggets,122.0,Box Score,,19983.0,2:19,Ball Arena,,2023,,False,True,True,122.0,117.0,117.0,122.0,104.25,96.75,96.8,114.2,7.5,-17.400000000000006,1,5,5.0,3.0,2,-3
2022-10-22 05:00:00,7:00p,Detroit Pistons,115.0,Indiana Pacers,124.0,Box Score,,16056.0,2:26,Gainbridge Fieldhouse,,2023,,False,True,True,124.0,115.0,115.0,124.0,113.6,116.4,103.6,120.6,-2.8000000000000114,-17.0,1,9,3.0,11.0,1,-2
2022-10-22 05:00:00,6:00p,San Antonio Spurs,114.0,Philadelphia 76ers,105.0,Box Score,,19822.0,2:15,Wells Fargo Center,,2023,,False,True,True,105.0,114.0,114.0,105.0,106.8,102.8,109.6,107.6,4.0,2.0,0,-9,2.0,7.0,-3,2
2022-10-22 05:00:00,8:00p,Toronto Raptors,109.0,Miami Heat,112.0,Box Score,,19600.0,2:29,Kaseya Center,,2023,,False,True,True,112.0,109.0,109.0,112.0,109.0,105.0,106.5,99.5,4.0,7.0,1,3,1.0,2.0,1,-2
2022-10-22 05:00:00,8:00p,Houston Rockets,105.0,Milwaukee Bucks,125.0,Box Score,,17341.0,2:11,Fiserv Forum,,2023,,False,True,True,125.0,105.0,105.0,125.0,109.6,106.2,101.8,115.4,3.3999999999999915,-13.600000000000009,1,20,2.0,4.0,2,-7
2022-10-22 05:00:00,8:30p,Memphis Grizzlies,96.0,Dallas Mavericks,137.0,Box Score,,20377.0,2:18,American Airlines Center,,2023,,False,True,True,137.0,96.0,96.0,137.0,115.5,100.0,108.6,119.4,15.5,-10.800000000000011,1,41,2.0,1.0,1,-1
2022-10-23 05:00:00,3:30p,Portland Trail Blazers,106.0,Los Angeles Lakers,104.0,Box Score,,18997.0,2:28,Crypto.com Arena,,2023,,False,True,True,104.0,106.0,106.0,104.0,106.0,102.6,105.0,113.25,3.4000000000000057,-8.25,0,-2,365.0,5.0,-3,3
2022-10-23 05:00:00,7:00p,Utah Jazz,122.0,New Orleans Pelicans,121.0,Box Score,OT,18665.0,2:31,Smoothie King Center,,2023,,False,True,True,121.0,122.0,122.0,121.0,108.6,115.4,116.4,108.0,-6.800000000000011,8.400000000000006,0,-1,3.0,359.0,-1,4
2022-10-23 05:00:00,7:00p,Washington Wizards,107.0,Cleveland Cavaliers,117.0,Box Score,OT,19432.0,2:34,Rocket Mortgage Fieldhouse,,2023,,False,True,True,117.0,107.0,107.0,117.0,110.0,108.33333333333333,105.0,103.6,1.6666666666666714,1.4000000000000057,1,10,364.0,366.0,2,-1
2022-10-23 05:00:00,10:00p,Phoenix Suns,112.0,Los Angeles Clippers,95.0,Box Score,,19068.0,2:06,Crypto.com Arena,,2023,,False,True,True,95.0,112.0,112.0,95.0,101.0,102.5,110.75,111.75,-1.5,-1.0,0,-17,360.0,356.0,-1,1
2022-10-23 05:00:00,8:00p,Minnesota Timberwolves,116.0,Oklahoma City Thunder,106.0,Box Score,,15044.0,2:09,Paycom Center,,2023,,False,True,True,106.0,116.0,116.0,106.0,107.5,113.0,114.5,107.0,-5.5,7.5,0,-10,3.0,1.0,-4,1
2022-10-23 05:00:00,8:30p,Sacramento Kings,125.0,Golden State Warriors,130.0,Box Score,,18064.0,2:24,Chase Center,,2023,,False,True,True,130.0,125.0,125.0,130.0,116.0,109.6,114.2,114.4,6.400000000000006,-0.20000000000000284,1,5,2.0,5.0,1,-4
2022-10-23 05:00:00,5:00p,Charlotte Hornets,126.0,Atlanta Hawks,109.0,Box Score,,17383.0,2:20,State Farm Arena,,2023,,False,True,True,109.0,126.0,126.0,109.0,113.8,104.4,117.0,106.2,9.399999999999991,10.799999999999997,0,-17,2.0,2.0,-1,1
2022-10-24 05:00:00,7:00p,Indiana Pacers,106.0,Philadelphia 76ers,120.0,Box Score,,19786.0,2:16,Wells Fargo Center,,2023,,False,True,True,120.0,106.0,106.0,120.0,109.0,101.2,112.0,120.2,7.799999999999997,-8.200000000000003,1,14,11.0,2.0,1,-1
2022-10-24 05:00:00,7:30p,Toronto Raptors,98.0,Miami Heat,90.0,Box Score,,19600.0,2:13,Kaseya Center,,2023,,False,True,True,90.0,98.0,98.0,90.0,105.6,106.6,104.8,97.6,-1.0,7.200000000000003,0,-8,5.0,4.0,-1,1
2022-10-24 05:00:00,7:30p,Orlando Magic,102.0,New York Knicks,115.0,Box Score,,18800.0,2:13,Madison Square Garden (IV),,2023,,False,True,True,115.0,102.0,102.0,115.0,119.8,110.2,104.2,111.2,9.599999999999994,-7.0,1,13,2.0,2.0,2,-8
2022-10-24 05:00:00,8:00p,Boston Celtics,102.0,Chicago Bulls,120.0,Box Score,,17673.0,2:08,United Center,,2023,,False,True,True,120.0,102.0,102.0,120.0,104.6,103.0,118.2,117.6,1.5999999999999943,0.6000000000000085,1,18,2.0,1.0,1,-1
2022-10-24 05:00:00,8:00p,San Antonio Spurs,115.0,Minnesota Timberwolves,106.0,Box Score,,15347.0,2:11,Target Center,,2023,,False,True,True,106.0,115.0,115.0,106.0,107.2,111.0,113.4,108.4,-3.799999999999997,5.0,0,-9,13.0,6.0,-1,3
2022-10-24 05:00:00,10:00p,Denver Nuggets,110.0,Portland Trail Blazers,135.0,Box Score,,18111.0,2:11,Moda Center,,2023,,False,True,True,135.0,110.0,110.0,135.0,121.8,102.8,108.6,118.8,19.0,-10.200000000000003,1,25,2.0,3.0,4,-1
2022-10-24 05:00:00,8:00p,Utah Jazz,108.0,Houston Rockets,114.0,Box Score,,16260.0,2:14,Toyota Center,,2023,,False,True,True,114.0,108.0,108.0,114.0,109.6,111.4,113.6,112.6,-1.8000000000000114,1.0,1,6,2.0,9.0,1,-1
2022-10-24 05:00:00,8:00p,Brooklyn Nets,124.0,Memphis Grizzlies,134.0,Box Score,,17392.0,2:19,FedEx Forum,,2023,,False,True,True,134.0,124.0,124.0,134.0,121.0,121.5,114.0,123.33333333333333,-0.5,-9.333333333333329,1,10,1.0,2.0,1,-1
2022-10-25 05:00:00,7:30p,Dallas Mavericks,111.0,New Orleans Pelicans,113.0,Box Score,,14020.0,2:17,Smoothie King Center,,2023,,False,True,True,113.0,111.0,111.0,113.0,111.8,114.2,96.2,106.8,-2.4000000000000057,-10.599999999999994,1,2,12.0,14.0,1,-1
2022-10-25 05:00:00,7:00p,Detroit Pistons,99.0,Washington Wizards,120.0,Box Score,,13196.0,2:13,Capital One Arena,,2023,,False,True,True,120.0,99.0,99.0,120.0,118.8,111.2,102.6,120.2,7.599999999999994,-17.60000000000001,1,21,2.0,6.0,1,-3
2022-10-25 05:00:00,10:00p,Golden State Warriors,105.0,Phoenix Suns,134.0,Box Score,,17071.0,2:23,Footprint Center,,2023,,False,True,True,134.0,105.0,105.0,134.0,109.4,104.4,112.75,113.25,5.0,-0.5,1,29,4.0,2.0,2,-1
2022-10-25 05:00:00,8:00p,Los Angeles Clippers,94.0,Oklahoma City Thunder,108.0,Box Score,,13105.0,2:05,Paycom Center,,2023,,False,True,True,108.0,94.0,94.0,108.0,107.6,109.2,102.6,108.0,-1.6000000000000085,-5.400000000000006,1,14,2.0,7.0,1,-2
2022-10-26 05:00:00,7:30p,Philadelphia 76ers,109.0,Toronto Raptors,119.0,Box Score,,19800.0,2:02,Scotiabank Arena,,2023,,False,True,True,119.0,109.0,109.0,119.0,112.6,106.8,111.4,111.4,5.799999999999997,0.0,1,10,5.0,1.0,2,-1
2022-10-26 05:00:00,8:00p,Indiana Pacers,109.0,Chicago Bulls,124.0,Box Score,,18306.0,2:26,United Center,,2023,,False,True,True,124.0,109.0,109.0,124.0,110.0,108.4,109.4,120.4,1.5999999999999943,-11.0,1,15,7.0,2.0,2,-2
2022-10-26 05:00:00,8:00p,San Antonio Spurs,122.0,Minnesota Timberwolves,134.0,Box Score,,16165.0,2:05,Target Center,,2023,,False,True,True,134.0,122.0,122.0,134.0,114.4,114.0,118.0,114.4,0.4000000000000057,3.5999999999999943,1,12,5.0,10.0,1,-1
2022-10-26 05:00:00,9:00p,Houston Rockets,101.0,Utah Jazz,109.0,Box Score,,18206.0,2:20,Vivint Arena,,2023,,False,True,True,109.0,101.0,101.0,109.0,115.25,99.75,100.8,112.4,15.5,-11.600000000000009,1,8,2.0,1.0,1,-1
2022-10-26 05:00:00,10:00p,Los Angeles Lakers,99.0,Denver Nuggets,110.0,Box Score,,19520.0,2:12,Ball Arena,,2023,,False,True,True,110.0,99.0,99.0,110.0,105.4,97.2,112.0,119.25,8.200000000000003,-7.25,1,11,2.0,2.0,1,-4
2022-10-26 05:00:00,7:00p,Orlando Magic,92.0,Cleveland Cavaliers,103.0,Box Score,,0.0,2:26,Rocket Mortgage Fieldhouse,,2023,,False,True,True,103.0,92.0,92.0,103.0,108.25,104.25,100.8,109.8,4.0,-9.0,1,11,2.0,2.0,3,-9
2022-10-26 05:00:00,7:00p,Atlanta Hawks,118.0,Detroit Pistons,113.0,Box Score,,17987.0,2:19,Little Caesars Arena,,2023,,False,True,True,113.0,118.0,118.0,113.0,106.0,106.0,104.0,111.4,0.0,-7.400000000000006,0,-5,1.0,8.0,-4,1
2022-10-26 05:00:00,7:30p,Brooklyn Nets,99.0,Milwaukee Bucks,110.0,Box Score,,17341.0,2:31,Fiserv Forum,,2023,,False,True,True,110.0,99.0,99.0,110.0,106.2,105.2,110.25,120.0,1.0,-9.75,1,11,4.0,5.0,3,-2
2022-10-26 05:00:00,7:30p,Charlotte Hornets,131.0,New York Knicks,134.0,Box Score,OT,19812.0,2:45,Madison Square Garden (IV),,2023,,False,True,True,134.0,131.0,131.0,134.0,119.0,109.6,121.0,114.0,9.400000000000006,7.0,1,3,3.0,2.0,3,-1
2022-10-26 05:00:00,10:00p,Miami Heat,119.0,Portland Trail Blazers,98.0,Box Score,,18588.0,2:03,Moda Center,,2023,,False,True,True,98.0,119.0,119.0,98.0,114.6,105.6,111.25,99.0,9.0,12.25,0,-21,,2.0,-1,1
2022-10-27 05:00:00,7:30p,Dallas Mavericks,129.0,Brooklyn Nets,125.0,Box Score,OT,18039.0,2:42,Barclays Center,,2023,,False,True,True,125.0,129.0,129.0,125.0,112.8,110.6,104.6,109.2,2.200000000000003,-4.6000000000000085,0,-4,3.0,,-3,1
2022-10-27 05:00:00,8:00p,Los Angeles Clippers,110.0,Oklahoma City Thunder,118.0,Box Score,,14510.0,2:05,Paycom Center,,2023,,False,True,True,118.0,110.0,110.0,118.0,110.6,108.2,102.0,108.6,2.3999999999999915,-6.599999999999994,1,8,2.0,5.0,2,-3
2022-10-27 05:00:00,10:00p,Miami Heat,110.0,Golden State Warriors,123.0,Box Score,,18064.0,2:04,Chase Center,,2023,,False,True,True,123.0,110.0,110.0,123.0,120.4,110.8,111.0,103.8,9.600000000000009,7.200000000000003,1,13,2.0,2.0,1,-1
2022-10-27 05:00:00,10:00p,Memphis Grizzlies,125.0,Sacramento Kings,110.0,Box Score,,15511.0,2:08,Golden 1 Center,,2023,,False,True,True,110.0,125.0,125.0,110.0,107.0,116.0,110.0,117.2,-9.0,-7.200000000000003,0,-15,2.0,357.0,-5,2
2022-10-28 05:00:00,7:30p,Cleveland Cavaliers,132.0,Boston Celtics,123.0,Box Score,OT,19156.0,2:42,TD Garden,,2023,,False,True,True,123.0,132.0,132.0,123.0,109.75,120.0,111.6,108.2,-10.25,3.3999999999999915,0,-9,358.0,2.0,-2,4
2022-10-28 05:00:00,7:30p,Philadelphia 76ers,112.0,Toronto Raptors,90.0,Box Score,,19800.0,2:05,Scotiabank Arena,,2023,,False,True,True,90.0,112.0,112.0,90.0,109.0,107.0,110.4,110.0,2.0,0.4000000000000057,0,-22,2.0,1.0,-1,1
2022-10-28 05:00:00,7:30p,Indiana Pacers,127.0,Washington Wizards,117.0,Box Score,,13463.0,2:25,Capital One Arena,,2023,,False,True,True,117.0,127.0,127.0,117.0,115.2,109.8,108.0,116.8,5.400000000000006,-8.799999999999997,0,-10,4.0,6.0,-1,1
2022-10-28 05:00:00,7:00p,Charlotte Hornets,93.0,Orlando Magic,113.0,Box Score,,18846.0,2:08,Amway Center,,2023,,False,True,True,113.0,93.0,93.0,113.0,110.0,115.0,115.6,114.4,-5.0,1.1999999999999886,1,20,2.0,2.0,1,-2
2022-10-28 05:00:00,10:00p,New Orleans Pelicans,111.0,Phoenix Suns,124.0,Box Score,,17071.0,2:13,Footprint Center,,2023,,False,True,True,124.0,111.0,111.0,124.0,114.6,104.6,112.2,107.6,10.0,4.6000000000000085,1,13,3.0,2.0,3,-1
2022-10-28 05:00:00,7:00p,Atlanta Hawks,136.0,Detroit Pistons,112.0,Box Score,,18923.0,2:11,Little Caesars Arena,,2023,,False,True,True,112.0,136.0,136.0,112.0,107.2,112.0,112.2,113.6,-4.799999999999997,-1.3999999999999915,0,-24,3.0,3.0,-5,2
2022-10-28 05:00:00,9:00p,Utah Jazz,101.0,Denver Nuggets,117.0,Box Score,,19560.0,2:07,Ball Arena,,2023,,False,True,True,117.0,101.0,101.0,117.0,108.4,98.2,114.0,114.6,10.200000000000003,-0.5999999999999943,1,16,3.0,368.0,2,-1
2022-10-28 05:00:00,10:00p,Houston Rockets,111.0,Portland Trail Blazers,125.0,Box Score,,19082.0,2:11,Moda Center,,2023,,False,True,True,125.0,111.0,111.0,125.0,116.4,108.6,101.8,114.2,7.800000000000011,-12.400000000000006,1,14,2.0,360.0,1,-2
2022-10-28 05:00:00,8:00p,Los Angeles Lakers,102.0,Minnesota Timberwolves,111.0,Box Score,,17136.0,2:28,Target Center,,2023,,False,True,True,111.0,102.0,102.0,111.0,118.4,115.8,110.0,117.6,2.6000000000000085,-7.599999999999994,1,9,7.0,7.0,2,-5
2022-10-28 05:00:00,8:30p,Chicago Bulls,124.0,San Antonio Spurs,129.0,Box Score,,16562.0,2:17,AT&T Center,,2023,,False,True,True,129.0,124.0,124.0,129.0,117.2,119.2,109.0,107.0,-2.0,2.0,1,5,355.0,4.0,1,-1
2022-10-28 05:00:00,8:00p,New York Knicks,108.0,Milwaukee Bucks,119.0,Box Score,,17341.0,2:25,Fiserv Forum,,2023,,False,True,True,119.0,108.0,108.0,119.0,108.4,104.2,113.6,110.0,4.200000000000003,3.5999999999999943,1,11,359.0,11.0,4,-1
2022-10-29 05:00:00,9:00p,Memphis Grizzlies,123.0,Utah Jazz,124.0,Box Score,,18206.0,2:14,Vivint Arena,,2023,,False,True,True,124.0,123.0,123.0,124.0,117.0,104.4,115.4,118.8,12.599999999999994,-3.3999999999999915,1,1,2.0,5.0,1,-1
2022-10-29 05:00:00,9:00p,Oklahoma City Thunder,117.0,Dallas Mavericks,111.0,Box Score,OT,20307.0,2:38,American Airlines Center,,2023,,False,True,True,111.0,117.0,117.0,111.0,114.6,103.4,103.0,115.0,11.199999999999989,-12.0,0,-6,2.0,11.0,-1,3
2022-10-29 05:00:00,7:30p,Indiana Pacers,125.0,Brooklyn Nets,116.0,Box Score,,17732.0,2:14,Barclays Center,,2023,,False,True,True,116.0,125.0,125.0,116.0,115.0,116.0,113.0,116.4,-1.0,-3.4000000000000057,0,-9,10.0,2.0,-4,2
2022-10-29 05:00:00,6:00p,Miami Heat,113.0,Sacramento Kings,119.0,Box Score,,14618.0,2:31,Golden 1 Center,,2023,,False,True,True,119.0,113.0,113.0,119.0,110.6,116.6,115.4,107.2,-6.0,8.200000000000003,1,6,1.0,6.0,1,-2
2022-10-29 05:00:00,8:00p,Atlanta Hawks,115.0,Milwaukee Bucks,123.0,Box Score,,17341.0,2:15,Fiserv Forum,,2023,,False,True,True,123.0,115.0,115.0,123.0,114.4,106.8,114.8,118.4,7.6000000000000085,-3.6000000000000085,1,8,3.0,10.0,5,-1
2022-10-29 05:00:00,8:00p,Philadelphia 76ers,114.0,Chicago Bulls,109.0,Box Score,,19010.0,2:25,United Center,,2023,,False,True,True,109.0,114.0,114.0,109.0,111.2,110.4,110.2,111.2,0.7999999999999972,-1.0,0,-5,3.0,8.0,-2,2
2022-10-29 05:00:00,7:00p,Golden State Warriors,113.0,Charlotte Hornets,120.0,Box Score,OT,19079.0,2:26,Spectrum Center,,2023,,False,True,True,120.0,113.0,113.0,120.0,121.8,122.4,112.8,114.6,-0.6000000000000085,-1.7999999999999972,1,7,13.0,3.0,1,-1
2022-10-30 05:00:00,3:00p,New Orleans Pelicans,112.0,Los Angeles Clippers,91.0,Box Score,,18142.0,1:59,Crypto.com Arena,,2023,,False,True,True,91.0,112.0,112.0,91.0,99.0,104.4,116.8,106.6,-5.400000000000006,10.200000000000003,0,-21,2.0,2.0,-4,1
2022-10-30 05:00:00,6:00p,Washington Wizards,94.0,Boston Celtics,112.0,Box Score,,19156.0,2:00,TD Garden,,2023,,False,True,True,112.0,94.0,94.0,112.0,110.2,114.8,104.2,109.4,-4.599999999999994,-5.200000000000003,1,18,2.0,8.0,1,-2
2022-10-30 05:00:00,6:00p,New York Knicks,108.0,Cleveland Cavaliers,121.0,Box Score,,19432.0,2:13,Rocket Mortgage Fieldhouse,,2023,,False,True,True,121.0,108.0,108.0,121.0,110.8,105.0,111.0,115.0,5.799999999999997,-4.0,1,13,7.0,1.0,5,-2
2022-10-30 05:00:00,6:00p,Golden State Warriors,114.0,Detroit Pistons,128.0,Box Score,,20190.0,2:19,Little Caesars Arena,,2023,,False,True,True,128.0,114.0,114.0,128.0,115.2,116.0,111.4,117.4,-0.7999999999999972,-6.0,1,14,3.0,2.0,1,-2
2022-10-30 05:00:00,7:00p,Minnesota Timberwolves,98.0,San Antonio Spurs,107.0,Box Score,,15053.0,2:14,AT&T Center,,2023,,False,True,True,107.0,98.0,98.0,107.0,114.0,119.4,109.0,107.0,-5.400000000000006,2.0,1,9,3.0,2.0,2,-1
2022-10-30 05:00:00,7:30p,Orlando Magic,105.0,Dallas Mavericks,114.0,Box Score,,20042.0,2:22,American Airlines Center,,2023,,False,True,True,114.0,105.0,105.0,114.0,114.2,103.2,101.2,110.6,11.0,-9.399999999999991,1,9,7.0,2.0,1,-1
2022-10-30 05:00:00,9:00p,Houston Rockets,109.0,Phoenix Suns,124.0,Box Score,,17071.0,2:22,Footprint Center,,2023,,False,True,True,124.0,109.0,109.0,124.0,118.0,104.4,106.6,120.0,13.599999999999994,-13.400000000000006,1,15,3.0,,4,-3
2022-10-30 05:00:00,9:30p,Denver Nuggets,110.0,Los Angeles Lakers,121.0,Box Score,,18997.0,2:07,Crypto.com Arena,,2023,,False,True,True,121.0,110.0,110.0,121.0,106.0,101.0,108.6,118.6,5.0,-10.0,1,11,2.0,5.0,1,-1
2022-10-31 06:00:00,9:00p,Memphis Grizzlies,105.0,Utah Jazz,121.0,Box Score,,18206.0,2:16,Vivint Arena,,2023,,False,True,True,121.0,105.0,105.0,121.0,119.8,108.2,115.6,122.8,11.599999999999994,-7.200000000000003,1,16,2.0,1.0,2,-2
2022-10-31 06:00:00,7:30p,Atlanta Hawks,109.0,Toronto Raptors,139.0,Box Score,,19800.0,2:13,Scotiabank Arena,,2023,,False,True,True,139.0,109.0,109.0,139.0,113.2,108.8,114.4,121.8,4.400000000000006,-7.3999999999999915,1,30,354.0,362.0,1,-2
2022-10-31 06:00:00,7:00p,Sacramento Kings,115.0,Charlotte Hornets,108.0,Box Score,,12020.0,2:19,Spectrum Center,,2023,,False,True,True,108.0,115.0,115.0,108.0,118.8,121.0,112.4,111.8,-2.200000000000003,0.6000000000000085,0,-7,10.0,6.0,-1,2
